"reference","quantity","part_ipn","note"
"J1","1","PinHeader_02x08_P2.54_THT_Angle","Generic connector, double row, 02x08, odd/even pin numbering scheme (row 1 odd numbers, row 2 even numbers), script generated (kicad-library-utils/schlib/autogen/connector/)"
